0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.6944444,-0.1,-0.8833333,-0.32777777,0.016666668,0.57222223,0.21666667,-9.655209,0.5398153,8.579063,-5.9298444,2.5525403,6.1245966,4.449543,-162,174,-159,82,134,-27,52,0.5676809,-0.025937367,-1.2341003,-0.2699821,0.929005,0.7393699,0.6403554,-12.676355,7.4062634,-35.0767,5.7795687,91.23383,16.714771,42.368877
-0.06666667,-0.8388889,-0.9388889,-0.2611111,0.8833333,0.22222222,-0.7222222,-0.2544041,-6.131156,6.8047533,-2.4144807,-2.8138068,9.702112,-3.6019976,14,-131,-14,-56,49,-10,-107,-0.08001893,-0.9152009,-1.0183587,-0.30455163,1.6928078,0.43804684,-1.7222222,-1.3352264,-7.6312013,-7.9469852,-4.344052,80.94744,21.58246,-100
-0.23888889,-0.9777778,0.15,0.9222222,-0.87222224,-0.55,0.41111112,2.3576357,1.3793726,-2.5112636,2.2661357,-0.20400609,0.86980575,4.016247,103,80,-113,-119,-194,-30,121,-0.21716583,-0.98080367,0.29608095,0.89798075,-1.8722222,-1.0066332,1.4111111,2.1723063,-0.3025894,14.608093,-2.4241483,-100,-45.663315,100
0.6944444,0.5833333,-0.40555555,0.36666667,-0.76666665,0.6722222,-0.90555555,6.8217273,9.324511,3.6027265,0.38641775,8.108696,-1.7034153,0.80359226,91,5,-121,-15,186,10,-14,0.6831048,0.6458625,-0.63386285,0.4116348,0.23333333,0.92832893,-1.6219985,-1.1339614,6.252916,-22.830732,4.4968123,100,25.610672,-71.644295
-0.64444447,-0.87222224,-0.22222222,0.55,-0.39444444,-0.65,0.8833333,-0.58388066,-3.5451708,7.841212,-7.8898845,-2.9976575,7.2662487,-5.0306096,-99,21,114,-199,154,103,-87,-0.65959555,-0.92129815,-0.27275375,0.4910375,0.5191134,-0.1388668,-0.11666667,-1.5151134,-4.9075913,-5.0531535,-5.8962517,91.35579,51.11332,-100
-0.50555557,-0.7888889,0.47777778,-0.60555553,-0.07777778,0.16111112,-0.76666665,2.4735975,2.7545485,9.427029,5.13484,9.031649,9.097287,2.4741702,-61,-49,-74,46,-97,122,-84,-0.48963347,-0.7434764,0.59561586,-0.44912457,0.12182881,0.8109664,-1.7666667,1.5922071,4.54125,11.783809,15.643097,19.960659,64.98553,-100
0.5388889,-0.22777778,0.016666668,-0.33333334,0.022222223,-0.76666665,-0.1,4.383519,-2.1380007,-8.917094,-4.8662763,-2.808065,-3.3294878,5.614225,-196,102,89,-55,-199,-6,-161,0.5940792,-0.24789064,0.10192306,-0.39043593,-0.26164702,-0.84521854,-1.1,5.5190277,-2.0112863,8.52564,-5.710261,-28.386923,-7.855187,-100
0.17222223,-0.90555555,0.15,0.82222223,-0.11111111,0.26666668,0.73333335,-5.7090144,1.9346297,-6.5569525,-6.2011156,7.243957,9.017902,-4.392171,76,-90,58,33,-95,134,99,0.09396683,-0.90325904,0.11757092,0.7330287,-0.7552501,0.6072618,1.7333333,-7.8255396,0.22965173,-3.2429075,-8.919349,-64.4139,34.059513,100
-0.26666668,0.39444444,0.8666667,0.76666665,-0.8833333,0.89444447,0.8611111,2.968579,7.64739,-9.438219,1.5141777,-1.7040949,-1.7663386,-3.8399937,-103,-162,-154,-134,-112,-103,-139,-0.23769215,0.45325336,0.84112716,0.7279251,-1.1113392,0.5361698,-0.1388889,2.8974516,5.8808904,-2.5539505,-3.8741522,-22.800589,-35.82746,-100
-0.22222222,0.65,-0.64444447,-0.15,0.2777778,-0.5611111,-0.54444444,6.489314,-9.421244,8.436522,-8.031484,-9.731337,-5.5964265,3.2933676,115,184,83,-163,-18,-162,-16,-0.12270759,0.5231748,-0.43349767,-0.39490792,-0.15842561,-1.2974578,-0.6355904,9.951463,-12.68252,21.094677,-24.490793,-43.62034,-73.634674,-9.114595
0.78333336,-0.05,0.84444445,-0.75555557,-0.75,-0.21111111,0.18333334,8.707066,5.7156477,-0.3360605,5.8657913,-4.000513,-3.0574,1.2958573,25,75,97,14,58,-179,-16,0.7122001,0.007467872,0.93143284,-0.729548,-0.6141234,-0.8639069,-0.18690714,-7.1133204,5.746787,8.69884,2.6007586,13.587659,-65.27958,-37.024048
-0.19444445,-0.55,-0.90555555,-0.33333334,0.39444444,1,0.9,4.69201,-3.1754193,-2.4511697,-2.0371892,-4.834782,2.9857764,-8.167171,57,99,53,-195,-53,199,120,-0.12325882,-0.5894297,-0.76695955,-0.31563762,-0.13765246,1.4774812,1.9,7.118562,-3.9429698,13.8596,1.7695727,-53.20969,47.748123,100
0.033333335,-0.76666665,-0.42222223,0.35,-0.78333336,0.25,0.21111111,-6.923084,6.2793303,-0.18287997,4.8824883,-1.8733041,-1.6304996,7.4966583,-80,53,-169,197,53,-165,27,0.03955029,-0.7042459,-0.72738725,0.42278978,-0.52716935,-0.17400013,0.6373677,0.6216957,6.2420754,-30.516506,7.2789783,25.616398,-42.400013,42.62566
-0.54444444,0.5277778,-0.35555556,-0.8388889,-0.65555555,-0.5277778,-0.68333334,7.7769623,1.4512019,5.1327877,3.2441633,3.9458375,2.5460722,5.586638,-115,-170,-79,138,186,-87,-178,-0.42251518,0.5601804,-0.30412593,-0.7870285,0.34444445,-0.5252754,-1.6833333,12.192926,3.240265,5.1429615,5.18604,100,0.25023586,-100
0.23888889,0.19444445,0.22777778,-0.7777778,-0.2,0.9388889,-0.59444445,-3.0348377,8.274868,-8.279154,-8.91824,9.80488,-6.5011277,-6.477965,0,102,80,-64,169,-120,200,0.13296692,0.27102914,0.27767074,-0.9331034,-0.16835931,0.3829231,0.40555555,-10.592196,7.658469,4.9892964,-15.53256,3.1640687,-55.596577,100
0.35555556,0.49444443,-0.37777779,0.19444445,-0.15,0.34444445,0.29444444,5.525605,-5.9762316,-2.6978397,-9.7624035,4.0412726,5.368528,-5.697702,99,80,99,-15,-49,-148,-25,0.47281393,0.43252504,-0.17394689,-0.025854645,-0.71732384,-0.30106753,0.18399829,11.725839,-6.1919413,20.38309,-22.02991,-56.732384,-64.55119,-11.044617
-0.7222222,0.094444446,-0.10555556,-0.6166667,0.15,-0.32777777,0.9722222,1.4329995,1.6828529,-5.1886616,-7.6412826,4.5879116,0.16138794,3.6079981,178,138,191,-68,-64,22,-26,-0.86344653,0.11074654,0.08989093,-0.70159125,-0.008580929,-0.3190194,0.66845036,-14.122433,1.6302093,19.54465,-8.492456,-15.858093,0.8758382,-30.377188
-0.74444443,-0.5611111,0.14444445,0.7777778,0.64444447,0.9611111,0.24444444,-7.048288,-1.5986377,2.1120117,-0.4041718,-3.6875706,-9.422442,-3.3256466,-138,-112,-19,-30,142,113,36,-0.7934045,-0.6001623,0.18759772,0.7525452,0.91425437,1.2333825,0.60127836,-4.8960075,-3.9051223,4.315328,-2.5232604,26.98099,27.22713,35.683395
-0.56666666,0.083333336,0.46666667,-0.6944444,0.8611111,0.6,0.30555555,-4.593822,-8.524804,2.1183755,-9.09532,-8.493225,8.048495,2.729819,-102,19,-174,97,-11,-6,59,-0.3993944,0.003687282,0.21495152,-0.7375121,0.71640754,0.7502718,1.3055556,16.727228,-7.9646053,-25.171516,-4.3067646,-14.470357,15.027177,100
0.57222223,-0.8,-0.35555556,0.50555557,-0.42222223,-0.9166667,-0.24444444,7.025527,1.1693977,-3.399633,-9.945648,-7.0953975,6.1515617,-5.9485264,-126,144,-12,42,-101,18,0,0.61033016,-0.7746675,-0.20888738,0.42560402,-0.92497605,-0.7857241,-0.04881505,3.8107932,2.5332472,14.666817,-7.995153,-50.275383,13.094254,19.562939
-0.81666666,0.5777778,-0.37222221,0.17222223,-0.98888886,0.5277778,-0.79444444,-3.3290775,-7.005152,-4.2375374,3.5053194,9.753154,7.6057076,-0.49894157,155,-57,-150,-99,117,-160,197,-0.8972573,0.43616635,-0.7849808,0.008409767,-0.9226951,0.05051224,0.20555556,-8.059067,-14.161144,-41.275856,-16.381245,6.619379,-47.726555,100
-0.9444444,-0.4888889,-0.49444443,-0.38333333,-0.15555556,0.15555556,-0.42777777,-3.855388,-2.3810315,1.1156243,-0.42592725,-9.886419,-4.998474,4.910379,-108,110,-40,-139,-58,-183,194,-1.0435519,-0.5598728,-0.47333157,-0.75034845,-1.1555556,-0.84444445,0.57222223,-9.91075,-7.0983934,2.1112862,-36.70151,-100,-100,100
-0.60555553,-0.9444444,-0.5777778,-0.6111111,0.25555557,0.43888888,0.37222221,-2.8319623,6.245133,8.467053,-7.5952535,4.652709,-5.73652,-7.9199176,-170,145,143,28,-157,83,182,-0.58761,-0.89004725,-0.21545382,-0.7108705,-0.74444443,0.27129692,1.3722222,1.7945569,5.43972,36.232395,-9.975938,-100,-16.759197,100
0.7111111,0.27222222,-0.9722222,-0.41666666,-0.84444445,0.15555556,0.75555557,6.3287115,3.6358488,2.3246188,3.5621798,-3.2926807,-4.3043594,5.514756,-147,-37,-28,124,-23,-140,186,0.65519947,0.3008294,-0.95810133,-0.46144047,-1.8444444,-0.71275455,1.7555555,-5.5911617,2.860719,1.4120907,-4.4773808,-100,-86.83101,100
0.5,0.05,-0.15555556,0.05,0.81666666,-0.14444445,0.22777778,3.7977912,6.6748543,-3.0054126,7.2204,2.7524278,0.23187754,9.271173,57,123,152,126,-181,-170,137,0.5823944,0.17453972,0.39666298,0.12930411,-0.18333334,-0.7225966,1.2277777,8.239442,12.453971,55.221855,7.9304113,-100,-57.815216,100
0.2888889,0.35,0.15555556,0.3888889,-0.5222222,0.9444444,-0.4722222,-0.08898582,4.8310866,-3.315223,7.7094703,8.060432,0.31031883,4.833303,-64,-129,-8,-134,-187,23,-47,0.35297087,0.35605016,0.23029697,0.33521727,-1.044193,0.8449821,-0.9393734,6.408198,0.60501605,7.474141,-5.3671618,-52.197083,-9.946233,-46.715115
-0.12222222,-0.3,0.9111111,-0.35,0.45555556,0.37777779,0.5777778,-3.1064854,-9.20554,-5.6021743,8.641908,4.376763,-2.0376267,8.959197,159,170,91,-66,17,158,78,-0.106387444,-0.3521401,0.9268239,-0.18565404,0.26093024,0.83706766,1.5777777,1.5834776,-5.214009,1.5712814,16.434595,-19.462532,45.928986,100
0.95555556,-0.4,-0.98333335,-0.2611111,-0.73333335,0.9,-0.044444446,-5.7950826,-1.7521048,-6.013844,7.1001725,-1.5542307,8.167475,-1.6495572,104,-14,-194,92,147,-122,-158,0.9907201,-0.34665695,-1.7559354,0.008356464,0.26666668,0.74610674,-1.0444444,3.5164518,5.3343043,-77.26021,26.946758,100,-15.389324,-100
-0.6666667,-0.68333334,-0.35555556,0.8888889,-0.59444445,-0.094444446,0.98888886,4.233977,9.742508,-7.1104794,4.569607,-5.951441,7.957134,1.3826998,62,-132,-127,-36,161,27,65,-0.52203727,-0.6157501,-0.71503675,0.9706161,0.111144535,0.3519584,1.4365445,14.462938,6.7583246,-35.94812,8.172721,70.5589,44.64028,44.76556
-0.56666666,-0.41111112,-0.19444445,-0.55,0.9166667,-0.18333334,-0.95,6.7651777,-2.011152,-4.764598,-3.8612747,-6.515468,3.9597216,6.2450194,170,9,133,-6,62,135,-92,-0.43863246,-0.43208808,-0.36025727,-0.48016924,1.8115258,0.57742906,-1.95,12.80342,-2.097696,-16.581284,6.9830775,89.485916,76.07624,-100
0.08888889,-0.41666666,-0.23888889,-0.31111112,-0.5611111,-0.9388889,-0.033333335,-9.165717,-0.16146368,-5.3626237,7.334399,-0.5307214,0.38429946,4.415655,-154,-42,4,-83,-181,-90,69,0.07657537,-0.44919816,-0.29992765,-0.30279362,-1.1387495,-1.2021335,0.96666664,-1.2313522,-3.2531497,-6.1038775,0.8317485,-57.76384,-26.32446,100
-0.95,0.96666664,0.59444445,-0.4888889,-0.5,-0.12777779,-0.82222223,-3.1302361,-9.24168,9.653848,-7.0002637,2.732858,9.607982,-5.6534486,-177,-186,34,15,39,141,169,-0.9958996,0.87773156,0.726417,-0.52777535,-0.91094196,0.3885044,0.17777778,-4.589962,-8.893508,13.197254,-3.888648,-41.094193,51.628216,100
0.45555556,-0.19444445,-0.95555556,-0.35,-0.54444444,-0.53333336,-0.8,-1.9282888,2.1759,1.256312,6.8069935,-0.81380695,-3.7658732,6.940856,-83,61,-130,-43,-78,-145,72,0.47942233,-0.1700982,-1.22,-0.3400968,-0.9941867,-1.2373503,0.2,2.3866775,2.4346242,-26.444443,0.9903197,-44.974228,-70.401695,100
-0.8277778,0.33333334,0.21666667,-0.45555556,0.18333334,0.8277778,-0.06666667,-2.6294599,6.2282343,-1.4577788,7.619554,-7.486075,-1.7999316,9.494425,73,199,-38,-67,-77,145,50,-0.8038105,0.43166324,0.17072251,-0.27933568,-0.15624434,1.2505339,0.93333334,2.396727,9.832991,-4.5944157,17.621988,-33.957767,42.27561,100
0.8611111,0.6888889,-0.10555556,0.8111111,0.25555557,-0.84444445,0.5,-3.840097,7.9488044,-8.350958,-6.306474,-8.084415,-3.541145,2.7174487,150,-159,95,-171,-22,197,-35,0.8750662,0.7631594,-0.1562716,0.79371375,0.18426123,-0.2362859,-0.105640434,1.3955133,7.427048,-5.0716043,-1.7397375,-7.129433,60.815853,-60.564045
1,0.8111111,-0.9777778,0.072222225,-0.37777779,0.6722222,-0.6666667,9.885243,-0.35215464,-9.5348625,7.953168,9.438876,0.4422467,-9.340698,19,162,-109,-37,121,-200,-146,1.1046567,0.7722824,-1.5331002,0.07740783,0.62222224,0.09476523,-1.6666666,10.465668,-3.8828707,-55.53225,0.5185606,100,-57.745697,-100
-0.65,0.18333334,0.95,0.03888889,-0.98888886,-0.06111111,-0.42777777,-2.1725461,-7.555011,-0.7511611,2.3068688,-7.030003,7.3631063,7.9079213,-39,145,-67,-103,-129,119,6,-0.6640064,0.11028694,1.0658796,0.06877232,-1.6859926,0.2544852,0.17707373,-1.4006393,-7.3046393,11.587959,2.9883437,-69.71037,31.55963,60.48515
-0.03888889,-0.8388889,-0.9611111,-0.45555556,0.055555556,-0.48333332,-0.9444444,-8.488299,9.496014,-0.8088191,8.987343,5.601922,-6.464502,8.907703,52,-32,-9,-133,155,-85,-31,-0.16555832,-0.73146355,-1.04869,-0.36936608,0.78325033,-0.6751571,-1.9206605,-12.666944,10.742532,-8.757884,8.618948,72.76948,-19.182379,-97.621605
0.8833333,0.33888888,0.2777778,0.49444443,-0.42222223,-0.64444447,-0.15,3.3234148,-0.21855693,2.2104735,-6.2920513,9.784123,3.9943385,1.2576356,126,5,69,-180,-14,96,-111,0.96958643,0.31705225,0.29306147,0.42557544,-0.10745242,-0.34022573,-1.15,8.625311,-2.1836634,1.5283678,-6.8869,31.47698,30.421871,-100
0.8333333,0.30555555,0.6944444,0.8888889,0.31111112,-0.8,-0.25,-8.599539,-5.9923773,2.3967757,2.445011,0.27662042,1.0791687,2.4811263,34,139,-89,0,-184,196,132,0.8798591,0.24722159,0.75786203,0.95690054,-0.5574097,-0.21214071,0.75,4.652575,-5.833397,6.3417587,6.801166,-86.85208,58.78593,100
-0.6,0.99444443,-0.4888889,0.8611111,-0.95555556,-0.32222223,0.70555556,4.884005,2.523396,-7.1751413,-3.1643777,-0.16922161,0.9856234,6.496009,-163,-71,-159,-35,-68,-116,-100,-0.56211126,0.9970803,-0.55961734,0.76701283,-0.89749825,-0.6974622,-0.29444444,3.7888713,0.26359037,-7.0728436,-9.409831,5.80573,-37.524,-100
-0.59444445,-0.75,0.24444444,0.7,0.32777777,0.8388889,0.06111111,-8.382966,-6.3984094,5.9308963,0.17202015,7.378263,3.3183453,3.0853822,-108,99,72,72,72,147,65,-0.6895283,-0.81563735,0.38569787,0.75621015,0.49354276,1.3199494,0.9836018,-9.508387,-6.563738,14.125341,5.621018,16.576498,48.106052,92.24907
0.8388889,-0.32222223,-0.4611111,-0.99444443,0.33333334,0.39444444,-0.35555556,5.9656596,-4.633523,7.0276685,2.9482422,-6.7357445,7.883987,-8.837646,74,180,148,118,-140,-155,190,0.95333457,-0.39136803,-0.19839193,-1.153746,-0.6666667,-0.60555553,0.64444447,11.444568,-6.914581,26.27192,-15.930154,-100,-100,100
-0.32222223,0.07777778,0.8,-0.8666667,-0.41666666,0.73888886,-0.48333332,8.855204,-7.0905747,0.38948333,-4.573014,6.2829337,-0.8271839,1.7589915,12,-198,167,-43,71,192,198,-0.5230733,0.04122288,1.2537023,-0.8778325,-0.6889867,1.2745517,0.51666665,-20.085108,-3.6554897,45.370224,-1.1165792,-27.232004,53.566288,100
0.21111111,-0.17222223,0.53333336,0.35,-0.6944444,0.7222222,0.22777778,8.78762,-0.6131018,-1.5803419,7.332125,-9.223532,-7.1931973,-8.26821,-125,158,-108,-150,-23,-166,-124,0.35364118,-0.17626083,0.44097564,0.37533402,-0.6981427,0.13480043,-0.7722222,14.253008,-0.4038606,-9.23577,2.5334017,-0.36982822,-58.74218,-100
0.10555556,-0.6888889,0.07777778,-0.49444443,0.3888889,-0.24444444,0.39444444,-8.30984,-7.8230786,-8.462975,-7.9709196,-2.6916063,0.5178786,0.36349142,-28,-37,-32,-192,-48,-155,100,0.030220514,-0.8055397,0.06895095,-0.8268448,-0.6111111,-1.2441334,1.3944445,-7.533504,-11.665086,-0.8826827,-33.24004,-100,-99.968895,100
-0.07777778,0.60555553,-0.18333334,0.12222222,-0.072222225,-0.7,-0.055555556,1.7751139,-7.802834,-2.242787,-8.518852,9.552693,7.9294863,4.8065257,-2,-48,103,168,193,-70,13,-0.05947867,0.5513438,-0.4363616,0.119719766,0.8085732,-0.62586737,-0.2867319,1.8299108,-5.421177,-25.302826,-0.25024554,88.07954,7.413264,-23.117636
-0.51111114,0.8666667,-0.9611111,0.8388889,-0.9111111,-0.7,-0.21666667,4.473906,-3.4687316,-5.7662115,-8.345099,-1.6689941,-9.450785,2.734092,-45,78,187,-145,-34,-11,144,-0.4279037,0.8616502,-0.8404654,0.73919326,-1.6772987,-1.0756401,0.78333336,8.32074,-0.5016447,12.064571,-9.969562,-76.61875,-37.564007,100
-0.87222224,0.13333334,0.42222223,-0.9166667,-0.4722222,0.8833333,-0.42222223,-1.6774435,5.8485765,-1.4266343,-0.21357352,3.5536764,0.40641856,0.90263903,-192,83,-168,-87,-95,26,56,-0.9260149,0.18820451,0.46728644,-0.9742663,-0.85489255,0.8149492,0.5777778,-5.379265,5.4871173,4.5064206,-5.759965,-38.267036,-6.8384104,100
0.5222222,0.2777778,-0.75555557,-0.98333335,0.26666668,-0.37222221,-0.6666667,-7.888993,9.76164,-1.2044866,9.053582,-5.8075852,9.455076,9.367059,-39,-190,105,35,194,87,-37,0.39171472,0.35922456,-0.6604816,-0.73208594,1.2666667,0.4021226,-1.6666666,-13.050751,8.144678,9.5074,25.124737,100,77.43448,-100
0.41111112,-0.89444447,-0.51666665,-0.60555553,0.3,-0.6388889,-0.32222223,-2.5974762,2.286397,-0.2020493,4.450948,4.772683,6.7082267,9.095876,144,-14,-34,193,-165,56,-138,0.45068976,-0.86685854,-0.4240217,-0.46877813,0.19293575,-0.3587873,-1.3222222,3.9578645,2.758593,9.264497,13.677743,-10.706425,28.010159,-100
0.6611111,0.9444444,-0.5277778,-0.82222223,-0.5555556,0.7888889,0.46666667,2.189263,-9.893431,-4.978572,-4.614422,-9.056582,5.7585607,-4.1692786,-92,-144,-32,-29,-91,133,57,0.64418733,0.8415678,-0.43585503,-0.84094876,-1.097055,1.1922393,1.4666667,-1.6923802,-10.287663,9.192274,-1.8726518,-54.149937,40.33504,100
-0.51666665,-0.30555555,-0.73888886,0.98888886,0.43888888,-0.32777777,0.8833333,4.426713,-7.7264705,-2.1681027,3.1511164,-3.741437,-4.2429996,-1.2983097,59,-8,5,13,199,20,-53,-0.38263223,-0.40447286,-0.91003853,1.1433176,1.4388889,0.07003869,-0.11666667,13.403445,-9.891731,-17.114964,15.442869,100,39.781647,-100
0.65,-0.21111111,0.5277778,0.055555556,0.072222225,-0.82222223,-0.15555556,5.551787,6.794328,-1.5524094,3.531042,-5.107406,1.3503801,-9.050149,-152,-189,-127,94,-180,-24,-186,0.69849294,-0.14129126,0.64140856,0.100848496,-0.21703257,-0.8498493,-1.1555556,4.8492947,6.9819846,11.36308,4.529294,-28.925478,-2.7627041,-100
0.76111114,-0.8388889,0.18333334,-0.9222222,-0.25555557,-0.4611111,0.7222222,4.3558407,-7.1584706,0.9995644,7.4722395,6.166368,-0.57196057,-9.534319,21,-153,-174,-38,-84,-140,20,0.7857415,-0.9027298,0.11374135,-0.9292968,-0.7824543,-1.1390824,1.6223165,2.4630373,-6.384089,-6.959198,-0.7074578,-52.689877,-67.797134,90.00943
0.23888889,-0.5,0.26666668,0.4888889,0.4611111,0.7,-0.76111114,7.7435913,-0.82161,-8.411646,-0.12874831,-6.3274856,-1.9773802,-4.3003874,-148,138,172,146,100,-70,151,0.20625272,-0.47632346,0.40408146,0.57245857,0.18347532,0.5118274,0.23888889,-3.2636163,2.3676548,13.741478,8.356968,-27.76358,-18.817263,100
-0.81666666,-0.73333335,0.84444445,0.37777779,0.4888889,0.36666667,-0.56666666,-2.6651423,2.4817119,-4.349798,8.129384,2.6946669,-4.88388,1.4168019,-197,-132,78,7,-197,58,-134,-0.93703854,-0.755006,1.3501121,0.5183335,-0.08961329,0.6128677,-1.5666667,-12.037185,-2.1672678,50.56676,14.055572,-57.850216,24.620104,-100
0.17777778,-0.7777778,-0.85,-0.15,-0.75,-0.10555556,0.99444443,4.4784446,7.04979,-1.211323,4.987886,-1.613383,6.057298,3.1825275,175,-189,-53,100,-21,196,10,0.2611984,-0.66631645,-0.8256528,0.064075455,-0.74858737,0.7038308,1.0868902,8.342063,11.146134,2.4347212,21.407545,0.14126454,80.93864,9.244575
0.23333333,0.17222223,-0.76111114,-0.7722222,-0.12777779,0.4,0.13333334,8.152143,6.983147,-6.904604,-9.379949,7.1253953,1.5395671,2.7044377,193,20,-169,99,-157,-160,16,0.7069835,0.25020942,-1.3192248,-1.1012918,-0.86661655,-0.57812905,1.1333333,47.365017,7.79872,-55.811375,-32.906948,-73.88387,-97.812904,100
-0.36666667,-0.6722222,0.51666665,0.016666668,-0.9444444,-0.055555556,-0.37777779,8.470787,-5.503261,-7.4555717,3.7738662,-8.264559,7.7594895,3.8730907,-125,124,-195,152,188,150,14,-0.3826737,-0.7158564,-0.37382722,0.21600655,0.055555556,0.80353534,-1.1517383,-1.6007037,-4.363417,-89.04939,19.933989,100,85.90909,-77.39606
0.36666667,0.3,-0.6888889,0.27222222,-0.9111111,0.55,-0.6111111,8.300421,0.54917717,-6.7567058,-5.1273417,9.014861,-9.522831,9.312677,-85,-140,163,109,-7,90,173,0.37485576,0.34098575,-0.55759245,0.264399,-1.4496472,0.5311207,0.3888889,0.8189104,4.098573,13.129645,-0.782323,-53.853603,-1.8879254,100
-0.27222222,0.7722222,-0.32777777,-0.22777778,0.9388889,-0.8055556,-0.6,-9.940631,7.6164446,-8.842246,-7.5876546,1.3340186,-7.0798316,-6.462043,77,135,64,-91,123,113,27,-0.35027793,0.86578304,-0.57249653,-0.22750403,1.4739386,-0.3606503,-0.47432703,-7.8055696,9.356084,-24.471878,0.02737413,53.504974,44.49053,12.567297
0.5222222,-0.5222222,0.32222223,-0.38333333,-0.87777776,0.99444443,0.79444444,2.2446845,-7.2742147,2.8191803,-9.021681,6.123454,5.857908,-0.9965037,-70,159,-26,-101,93,-88,-129,0.49049163,-0.6043189,0.15608685,-0.44839516,-0.18974984,0.79644537,-0.20555556,-3.173058,-8.20967,-16.613537,-6.506182,68.802795,-19.79991,-100
0,0.25555557,0.32222223,0.59444445,0.45555556,-0.7277778,-0.9777778,4.383963,9.96617,6.7774963,-1.6532596,-3.421658,-4.4931245,0.89234674,-125,92,-157,-123,-56,-38,-31,-0.05716352,0.33162725,0.43152383,0.4849469,0.33520174,-0.9824236,-1.3499137,-5.7163525,7.607169,10.9301605,-10.949754,-12.035381,-25.464582,-37.213593
-0.5388889,-0.62777776,-0.54444444,-0.98888886,-0.17222223,0.71666664,0.34444445,4.9272957,-9.28523,7.42993,-4.1353846,2.5402894,-0.893952,4.1152353,102,114,-182,126,-95,-120,-114,-0.47917983,-0.7091855,-0.5015487,-1.0373573,-0.15931214,0.3815406,-0.65555555,5.9709067,-8.140772,4.2895713,-4.846849,1.2910072,-33.512608,-100
-0.8888889,-0.5555556,-0.10555556,-0.55,0.60555553,-0.5833333,-0.9722222,-1.0829121,4.76454,0.65951514,9.163053,9.031639,1.3388112,-3.008385,-174,-175,-172,22,-152,142,-173,-0.90437514,-0.515327,-0.15164553,-0.4082065,0.86216456,-0.03743313,-1.9722222,-1.5486244,4.0228553,-4.6089964,14.179351,25.660902,54.59002,-100
0.03888889,-0.17777778,0.7777778,-0.5222222,0.79444444,0.4722222,0.75555557,6.6559153,-9.397533,-4.481522,5.0176735,6.1280727,-3.0247197,3.7578826,115,86,-125,77,-92,170,50,0.22344267,-0.24367625,0.7200882,-0.42456523,0.4034475,0.9217255,1.7555555,18.45538,-6.589847,-5.7689567,9.765699,-39.099693,44.95033,100
-0.9222222,-0.07777778,0.083333336,-0.9166667,0.27222222,-0.9722222,0.016666668,-3.9819758,9.866983,-3.5538285,-1.1214509,-1.999729,-1.0119153,-3.6837656,126,88,-26,-68,-138,-152,76,-0.6401203,0.04665715,-0.24246038,-0.98153406,-0.36561707,-1.5127041,1.0166667,28.210188,12.443493,-32.579372,-6.4867415,-63.783928,-54.048195,100
-0.06666667,-0.08888889,-0.5222222,0.15,0.5888889,-0.25555557,0.41666666,4.3254833,1.8620093,8.135536,7.529686,2.6937842,-4.5636554,2.9186745,-66,-112,-59,78,-114,148,80,-0.01131267,-0.053629022,-0.30834332,0.26700693,-0.16676737,0.12229543,1.4166666,5.5353994,3.5259864,21.387892,11.700692,-75.56563,37.7851,100
-0.21111111,-0.6166667,-0.9444444,-0.25555557,-0.40555555,-0.4722222,-0.35,7.4633827,6.4953213,-9.152536,-7.820324,5.8346047,-1.5104369,5.370315,125,106,-145,-144,94,67,106,-0.13024859,-0.50801116,-1.408929,-0.28108668,-0.06047472,-0.31886172,0.65,8.086252,10.865548,-46.448456,-2.553113,34.508083,15.33605,100
0.93333334,0.76666665,-0.5555556,-0.044444446,-0.27222222,-0.99444443,0.56666666,-2.079629,-0.07250122,-5.351161,-0.37649402,8.598643,-5.698419,-2.0280838,7,107,-187,-167,-25,-119,-185,0.97196895,0.7290991,-1.0220069,-0.20439127,0.32753444,-1.4622695,-0.43333334,3.8635626,-3.7567546,-46.64513,-15.994682,59.975666,-46.782516,-100
0.10555556,0.8111111,-0.9777778,0.17222223,0.6722222,0.9222222,-0.027777778,0.08881892,9.146449,0.4830802,6.443231,6.780582,-6.3122334,8.784278,96,-139,-88,82,106,-47,-138,0.10617785,0.8525581,-1.3208333,0.15883227,1.5287616,0.6858244,-1.0277778,0.06222965,4.144697,-34.305557,-1.3389949,85.653946,-23.63978,-100
-0.15555556,-0.18333334,-0.62777776,0.8666667,0.8333333,0.45,-0.7777778,-6.133089,-1.9162416,6.17793,8.124454,-4.173976,0.35184243,6.779223,-117,-109,88,-135,-66,113,77,-0.54223615,-0.2081135,-0.12894922,0.90220183,0.34482443,0.8203631,0.22222222,-38.66806,-2.4780169,49.882854,3.5535161,-48.85089,37.03631,100
-0.9222222,0.7722222,0.7222222,0.033333335,-0.6722222,0.3888889,-0.5611111,3.2918582,-0.70713747,3.5843744,2.5689993,-3.5639107,-5.973494,3.0445824,27,-87,-152,-176,136,-165,-41,-0.94500846,0.74830425,0.13152495,-0.04677926,0.32777777,-0.15708071,-1.5611111,-2.2786222,-2.3917959,-59.069725,-8.011259,100,-54.596962,-100
